block_id,fazenda,fazenda_slug,center_lon,center_lat,size_m,overlap_m,step_m,metric_crs,center_inside_farm,farm_intersection_area_m2,block_folder
faz_promissao_e_deus_dara_001,Faz_Promissão e Deus Dará,faz_promissao_e_deus_dara,-47.43509069212747,-5.050935448306136,4000,200,3800,EPSG:32723,False,505847.4576596455,C:\02\19  Baixa Imagens - Sentinel_SurperResolução\export\faz_promissao_e_deus_dara\blocks\faz_promissao_e_deus_dara_001
faz_promissao_e_deus_dara_002,Faz_Promissão e Deus Dará,faz_promissao_e_deus_dara,-47.40083953754398,-5.051063139963373,4000,200,3800,EPSG:32723,False,8710600.89681816,C:\02\19  Baixa Imagens - Sentinel_SurperResolução\export\faz_promissao_e_deus_dara\blocks\faz_promissao_e_deus_dara_002
faz_promissao_e_deus_dara_003,Faz_Promissão e Deus Dará,faz_promissao_e_deus_dara,-47.366587512112396,-5.051189026990748,4000,200,3800,EPSG:32723,True,5424823.535907924,C:\02\19  Baixa Imagens - Sentinel_SurperResolução\export\faz_promissao_e_deus_dara\blocks\faz_promissao_e_deus_dara_003
faz_promissao_e_deus_dara_004,Faz_Promissão e Deus Dará,faz_promissao_e_deus_dara,-47.33233462822769,-5.051313109163821,4000,200,3800,EPSG:32723,False,1829105.4641520241,C:\02\19  Baixa Imagens - Sentinel_SurperResolução\export\faz_promissao_e_deus_dara\blocks\faz_promissao_e_deus_dara_004
faz_promissao_e_deus_dara_005,Faz_Promissão e Deus Dará,faz_promissao_e_deus_dara,-47.40071353478459,-5.016716380284367,4000,200,3800,EPSG:32723,False,909680.6528303121,C:\02\19  Baixa Imagens - Sentinel_SurperResolução\export\faz_promissao_e_deus_dara\blocks\faz_promissao_e_deus_dara_005
